Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
SARS-CoV-2/Human Interactome Gene Set from Guzzi	2/82	0.35343232121890966	0.999543866883927	0	0	1.6293189368770764	1.6945947738450968	MARK3;MARK2
Top 500 downregulated genes in mouse fat with SARS-CoV-2 infection from GEO GSE162113	8/443	0.3575300389677696	0.999543866883927	0	0	1.200826027664134	1.2350926734550445	CAMK2B;CDK18;DAPK1;WNK3;MOK;CDC7;HIPK1;HIPK2
chloroquine-7251 from Old CMAP down	2/84	0.36437182313740596	0.999543866883927	0	0	1.5894173891905032	1.6046447080408675	RIPK1;NLK
500 genes up-regulated by SARS-CoV-1 in Calu-3 cells from GSE148729 4h	7/395	0.3910882348677318	0.999543866883927	0	0	1.176885971022569	1.1048865350403314	NUAK1;CDK6;BMPR2;GRK5;BRAF;CDK14;TTBK2
500 genes up-regulated by SARS-CoV-2 (0.2 MOI) in human A549 cells transduced with ACE2 vector from GSE147507	8/460	0.3965398118186243	0.999543866883927	0	0	1.1546422678866057	1.068019659595455	CLK1;TBK1;PIM1;DYRK1A;TLK2;BRAF;PIM3;CLK4
SARS perturbation; 220 Down Genes from GEN3VA; Human PBMCs; Accession: GDS1028 Platform: GPL201	4/212	0.40069561105623935	0.999543866883927	0	0	1.2534731155132492	1.146367867196466	ROCK1;DYRK1A;ATM;TGFBR2
SARS-CoV perturbation; 311 Up Genes from GEN3VA; Human bronchial epithelial 2B4 cells; Accession: GSE17400 Platform: GPL570; Entry 5	5/274	0.4010579908545631	0.999543866883927	0	0	1.2117961128714354	1.107156605477794	CDK17;PLK2;PRKD2;MASTL;MARK2
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 1 dose in Bronchoalveolar Lavage at 1 DPI from GSE156701	8/462	0.4011421594511264	0.999543866883927	0	0	1.149436272679758	1.0499403817298854	CDK17;CDK18;NUAK2;BMPR2;RIPK3;IRAK1;MARK3;HIPK3
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 2 dose in PBMCs at 14 DPI from GSE156701	8/463	0.40344355742461346	0.999543866883927	0	0	1.1468504376978954	1.0410175695054598	CDK19;PAK1;NUAK2;CDKL5;IRAK1;RIPK2;IRAK4;HIPK3
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 3 dose in Bronchoalveolar Lavage at 7 DPI from GSE156701	8/466	0.4103477095495609	0.999543866883927	0	0	1.139160683887203	1.0147078423798823	PLK4;MELK;PBK;CDK1;CDC7;NEK2;TTK;BUB1
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 1 dose in PBMCs at 1 DPI from GSE156701	8/471	0.4218498546402125	0.999543866883927	0	0	1.1265658747300216	0.9723455664134405	CDK17;RIPK3;ROCK2;PRKD2;RIPK1;PIM2;PAK3;MARK2
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 3 dose in Bronchoalveolar Lavage at 1 DPI from GSE156701	8/471	0.4218498546402125	0.999543866883927	0	0	1.1265658747300216	0.9723455664134405	BMPR2;IRAK1;GRK6;PIM1;RAF1;CAMKK1;HIPK3;TGFBR2
420 genes down-regulated by SARS-CoV-2 in ferret nasal wash from GSE147507	7/411	0.4306752698635375	0.999543866883927	0	0	1.1293400454910356	0.9513570786826524	PAK1;RIPK2;DAPK2;LRRK2;GRK6;SGK1;CLK4
SARS coronavirus hypothetical protein sars7a from Virus-Host PPI P-HIPSTer 2020	1/37	0.4318395040357427	0.999543866883927	0	0	1.8084069168506254	1.5185215995922066	SRPK2
500 genes down-regulated by SARS-CoV-2 in mouse Liver cells at 3 dpi from GSE162113	7/412	0.4331424870953125	0.999543866883927	0	0	1.1264931598264931	0.9425239122664807	CLK1;CAMK2B;GSK3B;DSTYK;CAMK1D;GRK5;CLK3
SARS Perturbation 441 Up Genes from GEN3VA Mouse Lung; Accession: GSE68820 Platform: GPL7202 Entry 2	7/412	0.4331424870953125	0.999543866883927	0	0	1.1264931598264931	0.9425239122664807	MELK;PLK1;PBK;CDK1;TTK;PASK;MASTL
Top 500 downregulated genes in mouse liver with SARS-CoV-2 infection (Day 3) from GEO GSE162113	7/412	0.4331424870953125	0.999543866883927	0	0	1.1264931598264931	0.9425239122664807	CLK1;CAMK2B;GSK3B;DSTYK;CAMK1D;GRK5;CLK3
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 2 dose in Bronchoalveolar Lavage at 7 DPI from GSE156701	8/477	0.4356328551066724	0.999543866883927	0	0	1.1118065845108598	0.9238617583353019	CDK17;PLK4;GSK3A;MELK;IRAK1;TTK;SGK1;BUB1
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 2 dose in PBMCs at 2 DPI from GSE156701	8/479	0.440219862405781	0.999543866883927	0	0	1.1069703839648781	0.9082481560779897	CDK17;RIPK3;RIPK2;ROCK2;RIPK1;PIM2;VRK2;PAK3
355 proteins up-regualated at 12h in SARS-CoV-2 infected cells from Bouhaddou et al. 2020	6/352	0.4431564519299631	0.999543866883927	0	0	1.1298534477725228	0.9195113505709785	PLK1;CDK1;AKT1;PKN2;CDK12;CDK13
COVID19-Nsp13 protein host PPI from Krogan	1/39	0.4489561760474608	0.999543866883927	0	0	1.7130533286859533	1.3718644962885467	TBK1
500 genes up-regulated by SARS-CoV-2 in human Caco2 cells at 4h from GSE148729 mock	8/485	0.4539507761526036	0.999543866883927	0	0	1.0927051131720145	0.8629819030227932	CDK9;PAK1;SLK;TNIK;SGK1;HIPK1;BMPR1B;TSSK2
Top 500 up genes for SARS-CoV-2 infection Day 7 in ferret right caudal lung from GSE160824	7/421	0.45527508363981856	0.999543866883927	0	0	1.1014900770335554	0.8667112818906998	BCKDK;MAPKAPK3;DAPK3;GRK6;PIM1;AKT1;PKN1
500 genes down-regulated by SARS-CoV-2 in human lung tissue cells from GSE147507	8/487	0.4585158196299586	0.999543866883927	0	0	1.0880294398641237	0.8484023635824895	GAK;CDK9;DAPK3;MAPKAPK2;SGK1;RAF1;HIPK2;TGFBR2
Healthy human lung biopsy vs. COVID-19 infected human lung series 15 from GSE147507 down genes	8/487	0.4585158196299586	0.999543866883927	0	0	1.0880294398641237	0.8484023635824895	GAK;CDK9;DAPK3;MAPKAPK2;SGK1;RAF1;HIPK2;TGFBR2
500 genes up-regulated by SARS-CoV-2 in human Calu3 cells from GSE147507	8/494	0.47443562088613905	0.999543866883927	0	0	1.071967636186092	0.7992905295741796	CLK1;NUAK1;NUAK2;LATS2;RIPK2;PIM1;PIM3;CLK4
Top 500 up genes for SARS-CoV-2 infection in Mesocricetus auratus hamster lung Day 14 from GSE162208	6/364	0.4750428797505005	0.999543866883927	0	0	1.091304102477287	0.8123124333380218	CLK1;PLK3;DAPK1;PLK2;NLK;MASTL
500 genes down-regulated by SARS-CoV-2 in human lung cells from GSE147507	8/496	0.4789653883284039	0.999543866883927	0	0	1.0674631842178384	0.7857884098897737	GAK;CDK9;DAPK3;MAPKAPK2;SGK1;RAF1;HIPK2;TGFBR2
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 3 dose in Bronchoalveolar Lavage at 14 DPI from GSE156701	7/431	0.4796599143647543	0.999543866883927	0	0	1.0749537863335032	0.7897448311171521	LATS2;MAK;MAPKAPK2;MOK;HUNK;CDK12;PIM2
500 genes down-regulated by SARS-CoV-2 in human Calu3 cells at 4h from GSE148729 untreated s1 polyA	8/497	0.4812268182670553	0.999543866883927	0	0	1.0652247755710373	0.7791230456353381	PLK4;CDK19;CDKL5;DAPK1;CDK1;ULK1;NEK2;BUB1
500 genes up-regulated by SARS-CoV-2 in human Calu3 cells at 24h from GSE148729 s1 polyA	8/497	0.4812268182670553	0.999543866883927	0	0	1.0652247755710373	0.7791230456353381	CDK17;SRPK2;NUAK2;RIPK2;TLK2;PRKD2;MASTL;HIPK3
SARS coronavirus nsp8-pp1a/pp1ab (gene: orf1ab) from Virus-Host PPI P-HIPSTer 2020	1/43	0.4816628594254409	0.999543866883927	0	0	1.5495900346893725	1.1319923666187672	ATM
Top 500 down genes for SARS-CoV-2 infection Day 21 in ferret right cranial lung from GSE160824	6/367	0.4829376662674157	0.999543866883927	0	0	1.0820672094910322	0.7876017591202052	GSK3B;LATS2;CAMK2A;HUNK;CDK14;ACVR2B
SARS perturbation; 69 Down Genes from GEN3VA; Human airway epithelium (HAE) cells; Accession: GSE47961 Platform: GPL6480; Entry 5	1/44	0.48953256934036016	0.999543866883927	0	0	1.5134760511319882	1.0810824259798486	MYO3A
Top 500 upregulated genes in human nasal epithelial cells with SARS-CoV-2 infection (Mutant, 24 hpi) from GEO GSE162131	6/371	0.4934075409389812	0.999543866883927	0	0	1.0699875466998754	0.7558603795209616	MELK;NEK6;PLK1;PBK;TTK;HASPIN
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 1 dose in Bronchoalveolar Lavage at 10 DPI from GSE156701	7/440	0.5013554126278357	0.999543866883927	0	0	1.0521190936895324	0.7264251312081746	CLK1;CDK3;AKT3;MAPKAPK2;CDK12;PIM2;PAK3
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 2 dose in Bronchoalveolar Lavage at 14 DPI from GSE156701	7/441	0.5037488143972957	0.999543866883927	0	0	1.0496403661726241	0.7197148024110545	GRK5;MAPKAPK2;MOK;CDK12;PIM2;PAK3;ACVR2B
660 genes upregulated by cystine and theanine in IAV-infected mouse spleen	9/576	0.5099584398351574	0.999543866883927	0	0	1.032825828744196	0.6955318151977011	PLK4;WNK1;CDK4;PIM1;CDK1;TTK;MARK3;BUB1;CDK16
SARS perturbation; 299 Down Genes from GEN3VA; Human airway epithelium (HAE) cells; Accession: GSE47961 Platform: GPL6480; Entry 1	4/245	0.5103281864810315	0.999543866883927	0	0	1.0800038857047698	0.7265199718229985	CLK1;DAPK2;NEK6;PDK1
Top 500 down genes for SARS-CoV-2 infection in Mesocricetus auratus hamster lung Day 14 from GSE162208	6/378	0.5115579392446136	0.999543866883927	0	0	1.0494732268925817	0.7034560550617839	SRPK3;CDK19;DYRK2;AKT2;PIM3;HIPK1
318 proteins up-regualated at 2h in SARS-CoV-2 infected cells from Bouhaddou et al. 2020	5/313	0.5152257244992517	0.999543866883927	0	0	1.0562298439815219	0.7004390051849925	CDK1;PRKD2;BRAF;MTOR;PAK4
SARS-CoV perturbation; 338 Up Genes from GEN3VA; Human Vero E6 cells; Accession: GSE30589 Platform: GPL570 Entry 5	5/314	0.5180479682302144	0.999543866883927	0	0	1.0527573249929412	0.6923852681724704	NEK7;PIM1;NEK2;TTK;HIPK3
500 genes down-regulated by SARS-CoV-2 in A549-ACE2 cells from GSE154613 terfenadine	7/448	0.5203948930945477	0.999543866883927	0	0	1.0326040326040327	0.6744632352540229	CDK17;SLK;DAPK1;ACVR2A;MYLK4;BMPR1A;TGFBR2
500 genes down-regulated by SARS-CoV-2 in mouse Lung cells at 3 dpi from GSE162113	6/382	0.521821779768834	0.999543866883927	0	0	1.03809370298732	0.67520642298292	NEK8;CAMK2B;DAPK1;PRKD2;SRPK1;MYLK4
Top 500 downregulated genes in mouse lung with SARS-CoV-2 infection (Day 3) from GEO GSE162113	6/382	0.521821779768834	0.999543866883927	0	0	1.03809370298732	0.67520642298292	NEK8;CAMK2B;DAPK1;PRKD2;SRPK1;MYLK4
SARS coronavirus nsp3-pp1a/pp1ab (gene: orf1ab) from Virus-Host PPI P-HIPSTer 2020	2/116	0.5267801594533824	0.999543866883927	0	0	1.1414000116570495	0.7316054165539705	BRAF;ATM
50 genes involved in SARS-CoV-2 entry from genome-wide CRISPR screen of Zhu et al.	1/49	0.527130223590943	0.999543866883927	0	0	1.3554773730684326	0.8679225413779414	AAK1
SARS-CoV perturbation; 283 Down Genes from GEN3VA; Human Vero E6 cells; Accession: GSE30589 Platform: GPL570 Entry 7	4/252	0.5324673165675969	0.999543866883927	0	0	1.0491423022979824	0.6612048986028546	MELK;PBK;CDK1;CDC7
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 3 dose in PBMCs at 4 DPI from GSE156701	7/454	0.5345005937845221	0.999543866883927	0	0	1.0184261442650704	0.6379649878079316	SRPK2;CDK19;MAP3K15;MST1;TGFBR1;CAMKK2;CDKL1
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 1 dose in Bronchoalveolar Lavage at 7 DPI from GSE156701	7/455	0.5368359105446924	0.999543866883927	0	0	1.0161000844594594	0.6320780617131354	CLK1;CDK3;MAPKAPK2;MOK;PIM2;PAK3;HIPK2
500 genes down-regulated by SARS-CoV-2 in human intestinal organoids from GSE149312 differentiation 60h	7/456	0.5391665943963878	0.999543866883927	0	0	1.013784385722025	0.6262457132167841	DAPK1;PLK1;CDK2;CDK1;PIM3;TNIK;SRPK1
500 genes down-regulated by SARS-CoV-2 in A549-ACE2 cells from GSE154613 trifluoperazine	7/458	0.5438138205096316	0.999543866883927	0	0	1.0091837957691616	0.6147426262925103	CDK6;LRRK2;NEK7;PBK;CDK1;ATM;ATR
COVID-19 patients PBMC down	3/190	0.5515745204354691	0.999543866883927	0	0	1.0433155080213903	0.6207501146963482	NUAK1;AKT3;BMPR1A
500 genes down-regulated by SARS-CoV-1 in human intestinal organoids from GSE149312 60h	7/463	0.5553466382002611	0.999543866883927	0	0	0.9978588786154575	0.5869034589460955	CLK1;CDK18;PIM1;ULK1;PRKX;PIM3;PDK1
Top 500 upregulated genes in human nasal epithelial cells with SARS-CoV-2 infection (Wild Type, 24 hpi) from GEO GSE162131	6/396	0.5570438039487955	0.999543866883927	0	0	1.0001036001036	0.5851720171116541	PLK1;CDK2;PBK;TTK;HASPIN;PASK
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 3 dose in PBMCs at 2 DPI from GSE156701	7/465	0.5599244633810434	0.999543866883927	0	0	0.9933981470553523	0.5761246241672949	PLK3;CDK19;DSTYK;MAP3K15;MST1;TGFBR1;CDKL1
SARS-CoV perturbation; 217 Up Genes from GEN3VA; Human Vero E6 cells; Accession: GSE30589 Platform: GPL570 Entry 7	3/193	0.562196607214784	0.999543866883927	0	0	1.0266842105263159	0.591271189747282	RIPK3;PIM3;MARK4
500 genes down-regulated by SARS-CoV-2 in human intestinal organoids from GSE149312 expansion 24h	7/467	0.5644814518616889	0.999543866883927	0	0	0.9889762044653349	0.565543820860837	CLK1;CDK18;CDK19;DYRK1B;ULK1;PDK1;CDK16
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 3 dose in PBMCs at 10 DPI from GSE156701	7/467	0.5644814518616889	0.999543866883927	0	0	0.9889762044653349	0.565543820860837	NEK9;CDK19;SMG1;DSTYK;NUAK2;CDK3;HIPK3
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 2 dose in Bronchoalveolar Lavage at 2 DPI from GSE156701	7/468	0.5667519983900641	0.999543866883927	0	0	0.9867796212698599	0.5603264901047919	CDK17;CAMK2D;BMPR2;RIPK3;IRAK1;BUB1;HIPK3
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 2 dose in Bronchoalveolar Lavage at 4 DPI from GSE156701	7/468	0.5667519983900641	0.999543866883927	0	0	0.9867796212698599	0.5603264901047919	PLK4;SRPK3;IRAK1;PKN3;PBK;BUB1;TGFBR1
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 1 dose in PBMCs at 10 DPI from GSE156701	7/469	0.5690171763949184	0.999543866883927	0	0	0.9845925470925471	0.5551572483053562	SRPK2;NUAK2;RIPK2;CDK3;DYRK1B;PIM3;PAK3
500 genes down-regulated by SARS-CoV-2 in human NHBE cells from GSE147507	7/470	0.5712769341622472	0.999543866883927	0	0	0.982414920319888	0.5500356330582384	CDK19;CAMK2D;SLK;AAK1;CDK1;TLK1;HIPK2
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 1 dose in Bronchoalveolar Lavage at 10 DPI from GSE156701	7/472	0.5757799860031911	0.999543866883927	0	0	0.9780877651845393	0.5399334564643437	PLK4;MELK;IRAK1;PBK;CDK1;NEK2;BUB1
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 1 dose in Bronchoalveolar Lavage at 2 DPI from GSE156701	7/475	0.5824926609471338	0.999543866883927	0	0	0.9716663779163779	0.5251261071713476	CDK17;NUAK2;BMPR2;RIPK3;IRAK1;PLK2;BUB1
500 genes up regulated by SARS-COV-2 infection of Calu3 cells	7/476	0.5847188517604853	0.999543866883927	0	0	0.9695441710367083	0.5202808094512182	CLK1;NUAK1;NUAK2;LATS2;RIPK2;PIM1;CLK4
500 genes up-regulated by SARS-CoV-2 (2 MOI) in human Calu-3 cells from GSE147507	7/476	0.5847188517604853	0.999543866883927	0	0	0.9695441710367083	0.5202808094512182	CLK1;NUAK1;NUAK2;LATS2;RIPK2;PIM1;CLK4
Top 500 upregulated genes for SARS-CoV-2 infection in human limbus from GSE164073	7/476	0.5847188517604853	0.999543866883927	0	0	0.9695441710367083	0.5202808094512182	MELK;OSR1;PLK1;PBK;TTK;BUB1;CAMKK1
Top 500 up genes for SARS-CoV-2 infection Day 21 in ferret nasal turbinates from GSE160824	6/410	0.5910281005946134	0.999543866883927	0	0	0.9647464746474648	0.5073521782555728	STK33;PINK1;NEK4;ULK2;NEK2;PKN1
500 genes up-regulated by SARS-CoV-2 in mouse Kidney cells at 7 dpi from GSE162113	6/412	0.5957720875072056	0.999543866883927	0	0	0.9598945116186496	0.49712657289495454	PKN3;WNK4;ULK1;MARK4;CLK3;CLK2
Top 500 upregulated genes in mouse kidney with SARS-CoV-2 infection (Day 7) from GEO GSE162113	6/412	0.5957720875072056	0.999543866883927	0	0	0.9598945116186496	0.49712657289495454	PKN3;WNK4;ULK1;MARK4;CLK3;CLK2
500 genes up-regulated by SARS-CoV-2 in human Calu3 cells at 4h from GSE148729 mock s1 polyA	7/483	0.6001383091598117	0.999543866883927	0	0	0.9549383942766295	0.48758689840366554	NUAK1;DSTYK;CDK6;DYRK2;DYRK1A;NLK;CDK13
Daniloski et al. Cell CRISPR screen to negative hits	2/133	0.6010085062730988	0.999543866883927	0	0	0.9924171337272705	0.5052854035347472	CDK1;VRK2
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 2 dose in Bronchoalveolar Lavage at 4 DPI from GSE156701	6/417	0.6075042257293235	0.999543866883927	0	0	0.9479711961463786	0.47246519244024837	NEK5;MAK;MOK;PIM2;BMPR1B;NEK11
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 2 dose in Bronchoalveolar Lavage at 7 DPI from GSE156701	6/417	0.6075042257293235	0.999543866883927	0	0	0.9479711961463786	0.47246519244024837	GRK5;MAK;MOK;BMPR1B;ACVR2B;NEK11
500 genes up-regulated by MHV-A59 in murine spleen cells from GSE146074 3d	6/421	0.6167553325888306	0.999543866883927	0	0	0.9386394061092856	0.4536283529664992	SMG1;ROCK1;WNK1;LRRK2;MAPKAPK2;AKT1
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 3 dose in Bronchoalveolar Lavage at 10 DPI from GSE156701	6/422	0.6190490432502179	0.999543866883927	0	0	0.9363344988344988	0.4490386656001189	NEK5;MAK;MOK;HUNK;PIM2;NEK11
500 genes up-regulated by SARS-CoV-2 in human Caco2 cells at 4h from GSE148729 untreated	7/494	0.6237629087570986	0.999543866883927	0	0	0.93283478550419	0.44028396721423957	PLK3;DYRK2;PLK2;WNK4;PIM3;TNIK;SGK1
Top 500 up genes for SARS-CoV-2 late-stage infection in human female blood from GSE161731	7/497	0.6300717610653332	0.999543866883927	0	0	0.9269787644787645	0.4281914766323813	PLK3;NUAK2;AKT2;MAPKAPK2;ULK1;CDK12;PIM2
Top 500 up genes for SARS-CoV-2 middle-stage infection in human female blood from GSE161731	7/497	0.6300717610653332	0.999543866883927	0	0	0.9269787644787645	0.4281914766323813	PLK3;IRAK1;AKT2;MAPKAPK2;PIM2;CDK16;PAK4
Top 500 up genes for SARS-CoV-2 middle-stage infection in human male blood from GSE161731	7/497	0.6300717610653332	0.999543866883927	0	0	0.9269787644787645	0.4281914766323813	GSK3A;PINK1;IRAK1;AKT2;DAPK3;GRK6;PKN1
Top 500 downregulated genes for SARS-CoV-2 in human colon organoid from GSE148696	6/432	0.6415556896014586	0.999543866883927	0	0	0.913880589936928	0.40563438719566886	WNK4;PIM1;FAM20C;PRKX;CAMK2G;CAMKK2
SARS coronavirus E2 glycoprotein precursor (gene: S) from Virus-Host PPI P-HIPSTer 2020	1/69	0.6518617298776896	0.999543866883927	0	0	0.9558336579664979	0.4090230250824004	ATM
500 genes down-regulated by MHV-A59 in murine spleen cells from GSE146074 3d	6/437	0.6525083926021084	0.999543866883927	0	0	0.9030443647613021	0.3855378844154503	CLK1;GRK2;GRK6;PKN1;HIPK1;CLK4
Top 150 positive hits from GSE154783: SARS-CoV-2 CRISPR screen in Vero-E6 cells	2/147	0.6553032785494087	0.999543866883927	0	0	0.8959560087066102	0.37868219508650064	CAMK2B;PLK2
300 proteins up-regualated at 8h in SARS-CoV-2 infected cells from Bouhaddou et al. 2020	4/295	0.6562541875095782	0.999543866883927	0	0	0.8921375949614407	0.3757746750161789	CDK1;BRAF;CDK12;CDK13
Top 500 up genes for SARS-CoV-2 infection in Mesocricetus auratus hamster lung Day 2 from GSE162208	5/368	0.6581393710230671	0.999543866883927	0	0	0.893652818607059	0.37384943329384956	LATS1;TBK1;NEK2;RIPK1;PAK2
SARS-CoV perturbation; 267 Up Genes from GEN3VA; Human bronchial epithelial 2B4 cells; Accession: GSE17400 Platform: GPL570; Entry 3	3/224	0.6625909714919459	0.999543866883927	0	0	0.8812669683257919	0.3627272061663245	NEK7;TTK;MASTL
500 genes up-regulated by SARS-CoV-2 in human liver organoids from GSE151803	6/442	0.6632554909289982	0.999543866883927	0	0	0.8924566768603466	0.36643825563982785	RIPK2;PLK2;NEK6;PIM3;VRK2;SRPK1
COVID-19 patients PBMC up	7/514	0.6646784360854219	0.999543866883927	0	0	0.8951036835652221	0.36560680923189437	CDK5;PLK1;CDK1;FAM20C;NEK2;TTK;BUB1
Top 389 positive hits from genome-wide CRISPR screen for SARS-CoV-2 for 33 deg C from Schneider et al.	5/377	0.6787799443654181	0.999543866883927	0	0	0.871626253878906	0.33771881939705906	NEK1;VRK1;TSSK2;TGFBR1;BMPR1A
SARS Perturbation 320 Up Genes from GEN3VA Mouse Lung; Accession: GSE19137 Platform: GPL1261 Entry 1	4/305	0.6816762234619741	0.999543866883927	0	0	0.8620540228224758	0.3303395149203066	GSK3A;SNRK;BMPR2;SGK1
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 3 dose in PBMCs at 7 DPI from GSE156701	6/451	0.6820720892650318	0.999543866883927	0	0	0.8739984110770628	0.33440920561383036	CDK19;DYRK3;NUAK2;BMPR2;IRAK4;TGFBR1
235 proteins up-regualated in SARS-CoV-2 infected cells from Bouhaddou et al. 2020	3/233	0.6884169693506309	0.999543866883927	0	0	0.8463913043478261	0.3160091352015287	BRAF;CDK12;CDK13
SARS perturbation; 114 Down Genes from GEN3VA; Human airway epithelium (HAE) cells; Accession: GSE47961 Platform: GPL6480; Entry 6	1/77	0.6920230250955814	0.999543866883927	0	0	0.8548710352039038	0.31470884672230814	MYO3A
500 genes down-regulated by SARS-CoV-1 in human intestinal organoids from GSE149312 24h	6/456	0.69222777465095	0.999543866883927	0	0	0.8640628507295174	0.3178370720473829	CLK1;CDK19;ROCK1;ULK1;CLK3;PDK1
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 2 dose in Bronchoalveolar Lavage at 14 DPI from GSE156701	6/460	0.7001973244147716	0.999543866883927	0	0	0.8562719708094158	0.305169414962917	IRAK1;NEK4;PRKD1;BUB1;CAMKK1;MTOR
500 genes down-regulated by SARS-CoV-2 in human intestinal organoids from GSE149312 expansion 60h	6/462	0.7041301551010286	0.999543866883927	0	0	0.852427786638313	0.2990248997085441	CLK1;CDK19;PIM1;PIM3;CLK3;PDK1
500 genes up-regulated by SARS-CoV-2 (2 MOI) in human A549 cells transduced with ACE2 vector from GSE147507	6/464	0.708028245557804	0.999543866883927	0	0	0.8486171761280932	0.2930031481604646	CLK1;TBK1;PIM1;TLK2;PIM3;CLK4
chloroquine-2869 from Old CMAP down	1/81	0.710336732064104	0.999543866883927	0	0	0.8119619205298013	0.27770409070828456	PDK1
Top 500 upregulated genes in mouse heart with SARS-CoV-2 infection from GEO GSE162113	5/392	0.7113023141814142	0.999543866883927	0	0	0.8371919601824394	0.28519592427868223	EEF2K;WNK4;TNIK;IRAK4;TGFBR2
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 2 dose in PBMCs at 1 DPI from GSE156701	6/467	0.7138100935059261	0.999543866883927	0	0	0.8429632551107605	0.28419522197385266	BRSK1;SLK;LATS2;RIPK3;TTK;GCK
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 1 dose in PBMCs at 7 DPI from GSE156701	6/468	0.715719937119479	0.999543866883927	0	0	0.841094932004023	0.2813179416619685	CDK6;CAMK1D;RIPK2;AKT2;DYRK1B;TTBK2
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 1 dose in PBMCs at 7 DPI from GSE156701	6/469	0.7176210510866988	0.999543866883927	0	0	0.8392346794074655	0.2784695081342707	RIPK3;WNK1;PLK1;NLK;HIPK1;MARK3
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 3 dose in Bronchoalveolar Lavage at 2 DPI from GSE156701	6/469	0.7176210510866988	0.999543866883927	0	0	0.8392346794074655	0.2784695081342707	CDK17;BMPR2;RIPK1;BUB1;HIPK3;BMPR1A
chloroquine-1719 from Old CMAP down	1/83	0.7190823684580646	0.999543866883927	0	0	0.7920772088515587	0.26121072140214935	PHKG2
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 2 dose in Bronchoalveolar Lavage at 1 DPI from GSE156701	6/471	0.7213970697392453	0.999543866883927	0	0	0.8355381774736613	0.2728580032133008	GSK3A;BMPR2;IRAK1;RAF1;CAMKK1;HIPK3
Top 500 upregulated genes in human nasal epithelial cells with SARS-CoV-2 infection (Mutant, 72 hpi) from GEO GSE162131	5/398	0.7236469355726155	0.999543866883927	0	0	0.8241542428744641	0.266574060911803	LATS1;CAMK4;CDK12;PAK2;CLK2
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 3 dose in PBMCs at 2 DPI from GSE156701	6/474	0.7269955159490779	0.999543866883927	0	0	0.8300526633859967	0.26464981549006916	CDK17;RIPK3;RIPK2;RIPK1;PIM2;PAK3
500 genes up-regulated by SARS-CoV-2 in human A549 cells from GSE154613	6/476	0.7306840605548963	0.999543866883927	0	0	0.826434558349452	0.25931377162402114	NUAK2;RIPK2;PLK2;TLK2;SGK1;TGFBR1
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 1 dose in PBMCs at 2 DPI from GSE156701	6/478	0.7343375900536762	0.999543866883927	0	0	0.8228471152199965	0.2540840183314732	CDK17;RIPK3;PRKD2;RIPK1;VRK2;PAK3
500 genes down-regulated by SARS-CoV-2 in Calu-3 cells from GSE148729	6/483	0.743318241728294	0.999543866883927	0	0	0.8140101221862228	0.24146064144630777	PLK1;PBK;NEK2;TNIK;BMPR1B;PDK1
Top 209 positive hits from SARS-CoV-2 CRISPR screen from Wang et al.	2/176	0.748887350608169	0.999543866883927	0	0	0.7455225875434376	0.21558031125992252	WNK4;NEK11
500 genes down-regulated by SARS-CoV-2 in human H1299 cells at 36h from GSE148729	6/488	0.7520803067409291	0.999543866883927	0	0	0.8053564692568842	0.22945585916285496	PLK3;SMG1;CDK6;CDK10;ATM;PASK
